parcel_id,owner_name,class_code,lot_size_acres,land_value,building_value,total_value,year_built,building_style,building_grade,living_area_sqft,total_rooms,bedrooms,full_baths,half_baths,heating_type,heating_fuel,ac_type,roof_material,exterior_walls,stories,zoning,last_sale_price,last_sale_date,condition_percent
4-42,GEGUCHADZE SOPHIKO,1010,0.91,159200,300000,459800,1971.0,SPLIT/RSD RANCH,AVG. (+),1848.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,TEX 111,1,R3,640000.0,2024-09-23 00:00:00,82.0
4-43,"SULLIVAN, CHARLES R",1010,0.77,157200,288300,446500,1970.0,SPLIT/RSD RANCH,AVG. (+),1472.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1,R3,209000.0,2002-09-23 00:00:00,86.0
4-44,"GOLDBERG, DAVID S",1010,0.82,158900,228400,387500,1969.0,SPLIT/RSD RANCH,AVG. (+),1241.0,8.0,3.0,1.0,1.0,FORCED H/W,OIL,,STD SEAM,TEX 111,1,R3,0.0,2011-03-16 00:00:00,76.0
4-45,CALDWELL DAVID ALEXANDER,1010,0.73,155600,346800,502400,1968.0,COLONIAL,AVG. (+),2214.0,8.0,4.0,1.0,1.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,2,R3,700000.0,2025-04-07 00:00:00,79.0
4-46,KCC REAL ESTATE INVESTMENT LLC,1010,0.58,144300,225900,371000,1970.0,SPLIT/RSD RANCH,AVG. (+),1248.0,9.0,4.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,CLAPBOARD,1,R3,0.0,2024-12-31 00:00:00,79.0
4-47,"GLYNN, JULIE & JOHN",1010,0.77,157200,383300,540500,1971.0,SPLIT/RSD RANCH,AVG. (+),2448.0,7.0,3.0,1.0,1.0,FORCED H/A,GAS,,ASPHALT SH,TEX 111,1,R3,280000.0,2017-12-15 00:00:00,82.0
4-48,"MACDONALD, ANDREA M",1010,0.757576,156800,250300,419100,1970.0,SPLIT/RSD RANCH,AVG. (+),1241.0,7.0,3.0,1.0,0.0,FORCED H/A,OIL,,ASPHALT SH,VINYL,1,R3,297500.0,2017-04-11 00:00:00,86.0
4-49,"BAILEY, WILLIAM V & ELLEN M",1010,0.56,142800,294500,437300,1970.0,SPLIT/RSD RANCH,AVG. (+),1714.0,7.0,3.0,2.0,0.0,FORCED H/A,OIL,,ASPHALT SH,VINYL,1,R3,0.0,1981-01-30 00:00:00,82.0
4-50,"GROSS, ROBERTA B TTEE",1010,0.96,159200,371700,530900,1970.0,SPLIT/RSD RANCH,AVG. (+),2552.0,8.0,4.0,1.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,AVERAGE,1,R3,0.0,2014-05-30 00:00:00,79.0
4-51,"LEE, JOHN T & KATHRYN M",1010,0.83,159100,221200,380300,1969.0,SPLIT/RSD RANCH,AVG. (+),1248.0,6.0,3.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R3,180000.0,2002-07-10 00:00:00,79.0
4-52,"JACOBS, THALE D",1010,0.71,154400,251600,414700,1970.0,SPLIT/RSD RANCH,AVG. (+),1236.0,8.0,4.0,2.0,0.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,1,R3,246000.0,2007-04-30 00:00:00,82.0
4-53,"MANNING, JEREMY R & TALIA S",1010,0.48,137200,262800,400000,1970.0,SPLIT/RSD RANCH,AVG. (+),1248.0,8.0,3.0,2.0,0.0,FORCED H/W,WOOD,,ASPHALT SH,VINYL,1,R3,361534.0,2015-07-27 00:00:00,86.0
4-54,"KANDASAMY, NARENDRAN &",1010,0.54,141600,246700,389300,1970.0,SPLIT/RSD RANCH,AVG. (+),1248.0,8.0,4.0,1.0,1.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R3,180333.0,2015-07-31 00:00:00,82.0
4-55,"KIMBALL, K B & E J TTEES",1010,0.44,134300,444700,579600,1970.0,SPLIT/RSD RANCH,AVG. (+),3186.0,9.0,3.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,WOOD,1,R3,0.0,2008-02-28 00:00:00,82.0
4-56,"BIRD, STEVEN D & MARTA L",1010,0.66,151200,263700,414900,1970.0,SPLIT/RSD RANCH,AVG. (+),1664.0,8.0,4.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R3,133000.0,1993-12-03 00:00:00,79.0
4-57,"HULBERT, LAURIE ANN TTEE &",1010,0.49,137900,240700,378600,1970.0,SPLIT/RSD RANCH,AVG. (+),1248.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R3,0.0,2007-05-04 00:00:00,79.0
4-58,"THURSTON, EUGENE S & CATHERINE M",1012,0.49,137900,382300,520200,1968.0,RANCH,AVG. (+),1994.0,8.0,4.0,2.0,1.0,FORCED H/W,GAS,,STD SEAM,AVERAGE,1,R3,400610.0,2020-07-22 00:00:00,82.0
4-59,"HIBNER, BRADLY A & LORI A",1010,0.48,137200,308300,446000,1968.0,SPLIT/RSD RANCH,AVG. (+),1630.0,10.0,4.0,3.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,135000.0,2000-09-12 00:00:00,82.0
4-60,"MIRAMONTI, FRANCES & JOHN L",1010,0.49,137900,217900,355800,1970.0,SPLIT/RSD RANCH,AVG. (+),1248.0,6.0,3.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,AVERAGE,1,R3,135000.0,1992-03-17 00:00:00,79.0
4-61,"BIRNIE, DOUGLAS & NATALIE",1010,0.77,157200,429100,587800,1970.0,SPLIT/RSD RANCH,AVG. (+),3204.0,13.0,5.0,3.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R3,0.0,1995-10-10 00:00:00,82.0
4-62,"RECOR, JOHNATHAN J",1010,0.39,130700,239800,370500,1970.0,SPLIT/RSD RANCH,AVG. (+),1248.0,7.0,4.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,285000.0,2018-06-22 00:00:00,82.0
4-63,"KISSELEV, A F & GROISMAN, R",1010,0.32,124400,263100,387500,1972.0,SPLIT/RSD RANCH,AVG. (+),1248.0,8.0,3.0,3.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,275000.0,2004-06-18 00:00:00,83.0
4-64,"STANNARD, DANIEL & MAUREEN",1310,0.8,79400,0,90100,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,10000.0,2012-10-17 00:00:00,
4-65,TICEHURST E R & R F TTEES,1010,0.42,132900,216700,349600,1970.0,SPLIT/RSD RANCH,AVG. (+),1200.0,7.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,0.0,2024-12-20 00:00:00,79.0
4-66,"MILLS, KATHRYN A TTEE",1010,0.44,134300,313600,447900,1966.0,RANCH,AVG. (+),1842.0,6.0,4.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,0.0,2021-10-25 00:00:00,79.0
4-67,"DORSEY, JAMES &",1010,0.44,134300,230000,364300,1968.0,SPLIT/RSD RANCH,AVG. (+),1261.0,5.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,232000.0,2004-05-28 00:00:00,79.0
4-68,"MCPHERSON, JEFFREY D &",1010,0.43,133600,236500,370600,1967.0,SPLIT/RSD RANCH,AVG. (+),1232.0,5.0,3.0,2.0,0.0,FORCED H/W,GAS,,ASPHALT SH,CLAPBOARD,1,R3,300000.0,2016-06-17 00:00:00,82.0
4-69,IP HERBERT SHI MING,1010,0.45,135100,336600,471700,1969.0,RANCH,AVG. (+),2037.0,6.0,3.0,1.0,0.0,FORCED H/A,OIL,,ASPHALT SH,AVERAGE,1,R3,670000.0,2024-08-30 00:00:00,82.0
4-70,"DODDS, R E & M B CO-TTEES",1010,0.46,135800,263500,400300,1968.0,RANCH,AVG. (+),1248.0,5.0,3.0,3.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R3,416000.0,2020-08-27 00:00:00,79.0
4-71,"LODER, REED ELIZABETH",1010,0.46,135800,243600,379400,1970.0,RANCH,AVG. (+),1258.0,6.0,3.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,VINYL,1,R3,125000.0,1999-09-30 00:00:00,79.0
4-72,"PREMORE, BRIAN J &",1010,0.43,133600,415700,550300,1970.0,COLONIAL,GOOD (-),2296.0,8.0,5.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,2,R3,300000.0,2013-07-25 00:00:00,79.0
4-73,PALLET LAUREN,1010,0.46,135800,263300,399900,1968.0,RANCH,AVG. (+),1248.0,5.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,595000.0,2023-07-31 00:00:00,82.0
4-74,"CRAIG, RUTH WILSON &",1010,0.49,137900,231800,369900,1968.0,SPLIT/RSD RANCH,AVG. (+),1234.0,5.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,AVERAGE,1,R3,140000.0,1994-06-14 00:00:00,79.0
4-75,"WEBBER, EVERETT H &",1010,0.49,137900,305800,444200,1970.0,SPLIT/RSD RANCH,AVG. (+),1938.0,7.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1,R3,0.0,1997-01-10 00:00:00,79.0
4-76,"SHAHI, KAVEH S & LESLIE R",1010,0.47,136500,234000,370800,1967.0,SPLIT/RSD RANCH,AVG. (+),1234.0,5.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1,R3,309533.0,2015-11-12 00:00:00,79.0
4-77,TRINITY BAPTIST CHURCH TTEE,9060,1.28,984400,500900,1510500,1986.0,CHURCH/SYN,Avg. (+),3600.0,0.0,0.0,0.0,0.0,FORCED H/W,GAS,,STD SEAM,VINYL,1,R3,0.0,1985-07-08 00:00:00,70.0
4-79,CITY OF LEBANON,9030,0.22,18400,0,18400,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,1379.0,2017-10-13 00:00:00,
4-80,"VORACHAK, PHOSAY & SAKHONE",1010,0.45,87400,165300,252700,1950.0,RANCH,AVERAGE,960.0,5.0,2.0,1.0,0.0,FORCED H/W,GAS,,ASPHALT SH,ALUMINUM,1,R3,0.0,2004-09-11 00:00:00,71.0
4-81,"WALKER, KEITH L",1010,0.42,86000,264300,362200,1950.0,RANCH,AVERAGE,1610.0,8.0,3.0,2.0,0.0,FORCED H/W,OIL,,STD SEAM,CLAPBOARD,1,R3,0.0,1984-08-10 00:00:00,78.0
4-82,KISH REAL ESTATE INVESTMENT LLC,1010,0.46,87800,202400,290200,1955.0,RANCH,AVERAGE,1084.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,WOOD,1,R3,0.0,2024-12-30 00:00:00,75.0
4-83,"DUMPERT, HAZEL-DAWN E &",1010,0.49,89200,253400,342600,1930.0,CAPE,AVG. (+),1838.0,7.0,3.0,2.0,0.0,FORCED H/A,OIL,,STD SEAM,VINYL,1T,R3,245000.0,2009-06-17 00:00:00,67.0
4-84,DARTMOUTH COLLEGE TRUSTEES,1300,1.84,117100,0,117100,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,2024-12-19 00:00:00,
4-85,"LIND, ELSA TTEE",1010,0.75,140400,290000,430400,1968.0,RANCH,AVG. (+),1520.0,6.0,3.0,3.0,0.0,ELECTRC BB,ELECTRIC,,STD SEAM,AVERAGE,1,R3,0.0,2007-07-12 00:00:00,86.0
4-86,"HARTWELL, JOAN FENNELL",1010,0.82,142700,275600,418300,1972.0,RANCH,AVG. (+),1462.0,6.0,3.0,2.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,CLAPBOARD,1,R3,0.0,2022-04-23 00:00:00,86.0
4-87,"SALWEN-DEREMER, JESSICA KEEFE &",1040,1.32,144300,361200,506300,1968.0,MULTI-CONV,AVG. (+),1986.0,10.0,4.0,0.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R3,400000.0,2018-09-22 00:00:00,82.0
4-88,"LI, YONGZHI & JI, HONG",1010,0.67,136600,320800,457400,1970.0,RANCH,AVG. (+),1695.0,7.0,4.0,3.0,0.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,1,R3,392000.0,2018-11-14 00:00:00,82.0
5-1,DARTMOUTH COLLEGE TRUSTEES,1120,356.4,9651170,26477500,36184570,1955.0,MULTI-GRDN,Average,1625.0,8.0,0.0,0.0,0.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,1,RL3,0.0,1953-12-02 00:00:00,60.0
5-1-70100,"PERBOHNER, ANN",1010,1.15,103500,156700,260900,1965.0,RANCH,AVERAGE,1025.0,5.0,3.0,1.0,0.0,FORCED H/W,GAS,,METAL,WOOD,1,R3,165000.0,2011-02-28 00:00:00,79.0
5-2,TOWN OF HANOVER,9030,14.0,1296200,0,1345900,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,RL3,0.0,1987-05-20 00:00:00,
5-2-70100,HANOVER IMPROVEMENT SOCIETY CO,905I,0.0,0,1374900,1374900,1988.0,RINK,Avg. (+),32563.0,0.0,0.0,0.0,0.0,NONE,COAL,,STD SEAM,BRICK,1,,0.0,1995-10-10 00:00:00,70.0
6-1,LIBERTY UTILITIES,4500,1.79,158800,0,171000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,MC,0.0,1994-08-02 00:00:00,
7-1,CITY OF LEBANON,9030,3.15,427700,0,427700,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,2003-01-27 00:00:00,
7-2,IMMERSION MONTESSORI SCHOOL LLC,3400,2.82,283600,693000,990600,1993.0,OFFICE,Average,5925.0,0.0,0.0,0.0,0.0,FORCED H/A,GAS,,STD SEAM,WOOD,2,R3,1300000.0,2024-02-06 00:00:00,75.0
7-3,KEANE J C & D P TTEES,1010,1.51,104500,433300,537900,1984.0,CONTEMPORY,AVERAGE,2858.0,7.0,3.0,2.0,1.0,FORCED H/A,GAS,,STD SEAM,WOOD,2,R3,0.0,2023-08-23 00:00:00,87.0
7-4,"BORGGAARD, ROGER C",1010,1.4,104200,143300,248300,1958.0,CAPE,AVERAGE,1164.0,5.0,3.0,1.0,0.0,FORCED H/A,GAS,,ASPHALT SH,CLAPBOARD,1A,R3,0.0,2019-05-23 00:00:00,66.0
7-5,"ROBERTS, SAMUEL B",1010,1.29,104000,160200,274600,1957.0,RANCH,AVERAGE,1280.0,5.0,3.0,1.0,0.0,FORCED H/A,OIL,,METAL,WOOD SHING,1,R3,130000.0,2001-07-16 00:00:00,60.0
7-6,"MITCHELL, WALLACE & LAURA A",1010,0.985399,103200,258200,361400,1993.0,CAPE,AVERAGE,1546.0,5.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,LOGS,1A,R3,2000.0,2001-07-17 00:00:00,91.0
7-7,CLARK K W & H C TTEES,1010,0.97,103200,403700,508700,1982.0,CONTEMPORY,AVERAGE,2469.0,8.0,3.0,3.0,0.0,FORCED H/A,GAS,,STD SEAM,TEX 111,2,R3,0.0,2025-03-26 00:00:00,90.0
7-8,"KESTLER, MAUREEN A",1010,0.5,89700,186300,276400,1984.0,RANCH,AVERAGE,896.0,6.0,3.0,1.0,1.0,FORCED H/A,GAS,,ASPHALT SH,TEX 111,1,R3,110000.0,1994-10-17 00:00:00,80.0
7-9,58 EAST WILDER SPE LLC,1310,1.17,92300,0,92300,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,150000.0,2024-01-10 00:00:00,
7-10,WILDER RIDGE ESTATES LLC,1310,4.88,75500,0,75500,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,110000.0,2010-09-24 00:00:00,
8-1,QUAIL IV LIMITED PTRSHIP,1120,10.3046,1307500,4230400,5616700,2015.0,MULTI-GRDN,Avg. (+),57834.0,213.0,0.0,0.0,0.0,FORCED H/A,ELECTRIC,,ASPHALT SH,VINYL,2,R3,450000.0,2014-08-19 00:00:00,91.0
8-3,DAMIANI LISA A TTEE,1090,3.75,111200,605900,720300,1835.0,CONVENT`NL,AVG. (+),3050.0,11.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1T,R3,0.0,2025-01-29 00:00:00,71.0
8-4,PCF NORTH MAIN LLC,1010,0.7,99700,343300,443000,1963.0,SPLIT/RSD RANCH,AVERAGE,1040.0,9.0,4.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,0.0,2018-06-27 00:00:00,79.0
8-5,375 NORTH MAIN STREET,1050,0.56,92500,28100,120600,1935.0,MULTI-CONV,AVERAGE,2460.0,11.0,5.0,3.0,0.0,FORCED H/W,OIL,,METAL,VINYL,2,R3,0.0,2018-09-26 00:00:00,10.0
8-7,DEACON CORPORATION,3400,1.27,281800,806900,1115000,1985.0,OFFICE-PRO,Good (+),5251.0,0.0,0.0,0.0,0.0,FORCED H/A,GAS,,ASPHALT SH,CLAPBOARD,2,R3,0.0,1986-12-15 00:00:00,73.0
8-8,"FORWARD JR, T C TTEE",1010,0.2,71700,155900,228000,1900.0,CONVENT`NL,AVG. (-),1326.0,6.0,3.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1H,R3,0.0,2007-10-11 00:00:00,57.0
8-9,LACHINA JACOB A,1010,0.36,73900,138000,211900,1952.0,RANCH,AVG. (-),974.0,5.0,3.0,1.0,0.0,FORCED H/W,GAS,,STD SEAM,ALUMINUM,1,R3,375000.0,2025-07-11 00:00:00,66.0
8-10,"COLE, LINDA W",1010,0.21,64200,166000,230200,1900.0,RANCH,AVG. (-),1302.0,6.0,3.0,1.0,0.0,FORCED H/W,GAS,,ASPHALT SH,ALUMINUM,1,R3,0.0,2021-02-04 00:00:00,67.0
8-12,"ROSOFF, WILLIAM MISHA",1300,1.88,105700,0,105700,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,2019-12-05 00:00:00,
8-13,"BLAISDELL JR, KENNETH R",1010,0.21,64200,195900,260100,2006.0,CONVENT`NL,AVERAGE,1152.0,2.0,1.0,1.0,1.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,2,R3,190000.0,2019-09-05 00:00:00,92.0
8-14,"BARKAT PROPERTIES, LLC",1010,0.3,78900,185100,264600,2001.0,RANCH,AVERAGE,1088.0,5.0,3.0,1.0,0.0,FORCED H/W,OIL,,STD SEAM,VINYL,1,R3,0.0,2021-03-29 00:00:00,90.0
8-15,"DELALLO, JAMES THOMAS",1010,0.19,71200,134200,235000,1945.0,RANCH,AVG. (-),912.0,5.0,3.0,1.0,0.0,FORCED H/W,GAS,,STD SEAM,VINYL,1,R3,79000.0,2002-07-26 00:00:00,78.0
8-16,BIRGE KATHLEEN MARION,1010,1.0,103200,293100,396600,2011.0,CONVENT`NL,AVERAGE,1566.0,5.0,3.0,1.0,0.0,FORCED H/W,GAS,,ASPHALT SH,CLAPBOARD,2,R3,0.0,2024-11-14 00:00:00,93.0
8-17,"DONLEY, DAVID L",1010,1.57,104800,173300,278100,2009.0,COLONIAL,AVERAGE,1040.0,4.0,2.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,2,R3,212000.0,2009-09-29 00:00:00,92.0
8-18,KISH REAL ESTATE INVESTMENT LLC,1040,0.26,75700,359800,435500,1900.0,MULTI-CONV,AVG. (-),2568.0,8.0,6.0,4.0,0.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,2,R3,0.0,2024-12-30 00:00:00,96.0
8-19,"CLIFFORD, KEITH",1010,1.23,103900,178800,282700,1930.0,CONVENT`NL,AVG. (-),1310.0,7.0,4.0,1.0,1.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1H,R3,90000.0,1988-05-21 00:00:00,67.0
8-21,"NARDONE, KAREN JOSEPHINE TTEE",1010,0.78,102200,208500,318700,1940.0,COLONIAL,AVG. (+),1200.0,6.0,3.0,1.0,1.0,FORCED H/W,OIL,,STD SEAM,VINYL,2,R3,0.0,2018-07-31 00:00:00,71.0
8-22,"GILBERT, DAVID W & NATALIE A",1010,0.53,91100,186000,277100,1960.0,RANCH,AVERAGE,1050.0,6.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,169900.0,2012-11-14 00:00:00,75.0
8-23,"SKORUPSKI, KAREN A &",1060,0.7,27700,0,46900,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,2011-06-27 00:00:00,
8-25,"LOWERY, ERIC M & KATIE K",1010,1.2,109500,261800,378300,1962.0,SPLIT/RSD RANCH,AVERAGE,1540.0,8.0,3.0,1.0,0.0,FORCED H/W,OIL,,ASPHALT SH,VINYL,1,R3,320000.0,2017-07-14 00:00:00,82.0
8-26,DARTMOUTH COLLEGE TRUSTEES,1320,0.53,5100,0,5100,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-26,DARTMOUTH COLLEGE TRUSTEES,1320,0.53,5100,0,5100,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-27,DARTMOUTH COLLEGE TRUSTEES,1320,0.5,5000,0,5000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-27,DARTMOUTH COLLEGE TRUSTEES,1320,0.5,5000,0,5000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-28,DARTMOUTH COLLEGE TRUSTEES,1320,0.53,5100,0,5100,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-28,DARTMOUTH COLLEGE TRUSTEES,1320,0.53,5100,0,5100,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-29,DARTMOUTH COLLEGE TRUSTEES,1320,0.5,5000,0,5000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-29,DARTMOUTH COLLEGE TRUSTEES,1320,0.5,5000,0,5000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
8-30,"BRAUCH, CLARE M",1010,0.28,85900,158700,245100,1960.0,RANCH,AVERAGE,768.0,4.0,2.0,1.0,0.0,FORCED H/A,OIL,,STD SEAM,ALUMINUM,1,R3,172533.0,2011-01-14 00:00:00,78.0
8-31,"SKORUPSKI, KAREN A &",1040,0.38,93400,240600,334300,1961.0,MULTI-CONV,AVERAGE,1578.0,7.0,3.0,2.0,0.0,FORCED H/W,OIL,,ASPHALT SH,ALUMINUM,1,R3,0.0,2011-06-27 00:00:00,75.0
8-32,"DENG, XIAO HUA",1010,0.38,93400,282900,376300,1976.0,RANCH,AVERAGE,1528.0,6.0,3.0,2.0,0.0,FORCED H/W,OIL,,STD SEAM,WOOD,1,R3,0.0,2006-10-16 00:00:00,86.0
8-33,DARTMOUTH COLLEGE TRUSTEES,1300,0.5,89700,0,89700,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1900-01-01 00:00:00,
9-1,305 MAIN STREET LLC,3010,8.66,297500,517500,835100,1950.0,MOTEL,Average,5992.0,15.0,0.0,0.0,0.0,FORCED H/W,OIL,,TAR+GRAVEL,BRICK,2,R3,545900.0,2021-12-06 00:00:00,60.0
9-2,DARTMOUTH COLLEGE TRUSTEES,6001,153.0,16515,0,16515,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,R3,0.0,1981-11-04 00:00:00,
10-6-100,NORTHERN NE TELE OPER LLC,4300,0.64,192600,100000,298100,1986.0,RELAY BLDG,Fair,1280.0,0.0,0.0,0.0,0.0,ELECTRC BB,ELECTRIC,,ASPHALT SH,CLAPBOARD,1,MC,7543800.0,2008-03-31 00:00:00,70.0
10-8-70100,MARY HITCHCOCK MEM HOSPITAL,9050,0.0,0,1648400,1683800,1993.0,OFFICE,Very Good,10152.0,0.0,0.0,0.0,0.0,FORCED H/W,OIL,,ASPHALT SH,CLAPBOARD,1,,0.0,2007-12-21 00:00:00,75.0
10-8,DARTMOUTH HITCHCOCK MEDICAL CE,3250,0.0,0,4733600,5217900,1990.0,HOSPITAL,Very Good,16967.0,0.0,0.0,0.0,0.0,FORCED H/W,OIL,,TAR+GRAVEL,STEEL,1,,0.0,1900-01-01 00:00:00,73.0
10-8-100,DARTMOUTH HITCHCOCK MEDICAL CE,3900,169.729995,18469000,0,18469000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,MC,0.0,1999-09-03 00:00:00,
10-8-200,MARY HITCHCOCK MEM HOSPITAL,9050,0.0,0,775090000,778046000,1990.0,HOSPITAL,Very Good,2088242.0,0.0,0.0,0.0,0.0,FORCED H/W,OIL,,TAR+GRAVEL,STEEL,6,,0.0,2004-07-12 00:00:00,81.0
10-9,ROUTE 120 REALTY COMPANY,3880,2.96,359500,0,415800,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,GC1,0.0,1900-01-01 00:00:00,
10-10,"HITCHCOCK CLINIC, THE",3880,38.8,3904700,0,3928400,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,GC1,1560000.0,1988-04-30 00:00:00,
10-11-300,RI LEBANON 2014 LLC,3000,3.71,988300,13372000,14509700,1997.0,HOTEL,V Good-,78986.0,0.0,0.0,0.0,0.0,FORCED H/A,GAS,,ASPHALT SH,BRICK,3,INDL,158000.0,2017-02-16 00:00:00,78.0
10-11-400,STATE OF NEW HAMPSHIRE,901C,2.0,610900,1632600,2276400,1996.0,GOVT BLDG,V Good-,9141.0,0.0,0.0,0.0,0.0,FORCED H/W,OIL,,ASPHALT SH,BRICK,1,INDL,0.0,1997-12-02 00:00:00,78.0
10-11-700,WOODROW FITNESS LLC,3740,10.14,1912700,5532200,7741200,1997.0,HEALTH CLB,Good,32372.0,0.0,0.0,0.0,0.0,FORCED H/W,GAS,,ASPHALT SH,VINYL,1,INDL,446000.0,2015-07-16 00:00:00,76.0
10-11-1000,"TSS MORGAN DRIVE, LLC",3400,2.05,520100,1463300,1997900,2001.0,OFFICE,Very Good,7824.0,0.0,0.0,0.0,0.0,FORCED H/A,GAS,,ASPHALT SH,CLAPBOARD,1,INDL,0.0,2002-07-01 00:00:00,78.0
10-11-1300,EXCHANGE AT CENTERRA LLC,4010,9.89,1498500,694700,2335300,1962.0,WAREHOUSE,Avg. (-),22478.0,0.0,0.0,0.0,0.0,FORCED H/W,OIL,,METAL,CONC BLOCK,1,INDL,1700001.0,2016-12-02 00:00:00,63.0
10-11-1400,CP CENTERRA LAND LLC,4400,4.2,858400,0,858400,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,INDL,700000.0,2016-12-02 00:00:00,
10-11-1500,DARTMOUTH COLLEGE TRUSTEES,3400,2.85,406600,2437400,2915200,2001.0,OFFICE,Very Good,25245.0,0.0,0.0,0.0,0.0,FORCED H/W,GAS,,MEMBRANE,BRICK,3,INDL,200000.0,2003-04-07 00:00:00,81.0
10-11-1600,DARTMOUTH COLLEGE TRUSTEES,9050,7.42,1703100,7488300,9412000,2001.0,OFFICE,Very Good,48724.0,0.0,0.0,0.0,0.0,FORCED H/W,GAS,,MEMBRANE,BRICK,3,INDL,0.0,2003-03-25 00:00:00,78.0
